"Data Source","Transaction ID","Match ID","Status","Account ID","Alert ID","Alert Name","Alert Status","Created Date","Edited","Extract Status","Import Job ID","Journal Export Job ID","Match Process Name","Matched","Matched By","Matched On","Rule Name","Rule Type","Support ID","Support Type","Supported By","Supported On","Adjusted","Adjustment Type","Adjusted By","Adjusted On","Adjustment To","Location","Date","Amount","Reference","Memo1","Memo2","Bank Branch","Bank Main Branch","POS Memo","Pickup Date","Pickup Day","POS Memo2","Accounting Date","Adjustment Debit Account","LedgerID","Currency Code","Monthly Fee","Fee Amount","Approved By","Error Date","Adjustment Credit Account","Fee Type","Name","Category","ID","Description","Entity","Journal Source"
"Pronto Services","1148","9564","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10017","2017-08-30","980","","","","","","NE-1:10017","2017-08-30","Wed","10017-08/30/2017-Wed","","","","","","","","","","","","","","","",""
"Ferrari National Car","1061","9565","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-02","2200","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1153","9565","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-07-31","330","","","","","","NE-2:10021","2017-08-02","Wed","10021-07/31/2017-Wed","","","","","","","","","","","","","","","",""
"Pronto Services","1154","9565","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-01","1100","","","","","","NE-2:10021","2017-08-02","Wed","10021-08/01/2017-Wed","","","","","","","","","","","","","","","",""
"Pronto Services","1155","9565","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-02","770","","","","","","NE-2:10021","2017-08-02","Wed","10021-08/02/2017-Wed","","","","","","","","","","","","","","","",""
"Ferrari National Car","1062","9566","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-04","6380","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1156","9566","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-02","1430","","","","","","NE-2:10021","2017-08-04","Fri","10021-08/02/2017-Fri","","","","","","","","","","","","","","","",""
"Pronto Services","1157","9566","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-03","3300","","","","","","NE-2:10021","2017-08-04","Fri","10021-08/03/2017-Fri","","","","","","","","","","","","","","","",""
"Pronto Services","1158","9566","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-04","1650","","","","","","NE-2:10021","2017-08-04","Fri","10021-08/04/2017-Fri","","","","","","","","","","","","","","","",""
"Ferrari National Car","1063","9567","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-07","2860","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1159","9567","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-04","2750","","","","","","NE-2:10021","2017-08-07","Mon","10021-08/04/2017-Mon","","","","","","","","","","","","","","","",""
"Pronto Services","1160","9567","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-07","110","","","","","","NE-2:10021","2017-08-07","Mon","10021-08/07/2017-Mon","","","","","","","","","","","","","","","",""
"Ferrari National Car","1064","9568","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-09","2062.5","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1161","9568","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-07","357.5","","","","","","NE-2:10021","2017-08-09","Wed","10021-08/07/2017-Wed","","","","","","","","","","","","","","","",""
"Pronto Services","1162","9568","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-08","935","","","","","","NE-2:10021","2017-08-09","Wed","10021-08/08/2017-Wed","","","","","","","","","","","","","","","",""
"Pronto Services","1163","9568","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-09","770","","","","","","NE-2:10021","2017-08-09","Wed","10021-08/09/2017-Wed","","","","","","","","","","","","","","","",""
"Ferrari National Car","1065","9569","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-11","5445","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1164","9569","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-09","1100","","","","","","NE-2:10021","2017-08-11","Fri","10021-08/09/2017-Fri","","","","","","","","","","","","","","","",""
"Pronto Services","1165","9569","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-10","2805","","","","","","NE-2:10021","2017-08-11","Fri","10021-08/10/2017-Fri","","","","","","","","","","","","","","","",""
"Pronto Services","1166","9569","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-11","1540","","","","","","NE-2:10021","2017-08-11","Fri","10021-08/11/2017-Fri","","","","","","","","","","","","","","","",""
"Ferrari National Car","1066","9570","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-14","2420","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1167","9570","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-11","2200","","","","","","NE-2:10021","2017-08-14","Mon","10021-08/11/2017-Mon","","","","","","","","","","","","","","","",""
"Pronto Services","1168","9570","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-14","220","","","","","","NE-2:10021","2017-08-14","Mon","10021-08/14/2017-Mon","","","","","","","","","","","","","","","",""
"Ferrari National Car","1067","9571","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-16","1870","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1169","9571","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-14","220","","","","","","NE-2:10021","2017-08-16","Wed","10021-08/14/2017-Wed","","","","","","","","","","","","","","","",""
"Pronto Services","1170","9571","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-15","880","","","","","","NE-2:10021","2017-08-16","Wed","10021-08/15/2017-Wed","","","","","","","","","","","","","","","",""
"Pronto Services","1171","9571","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-16","770","","","","","","NE-2:10021","2017-08-16","Wed","10021-08/16/2017-Wed","","","","","","","","","","","","","","","",""
"Ferrari National Car","1068","9572","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-18","4950","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1172","9572","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-16","990","","","","","","NE-2:10021","2017-08-18","Fri","10021-08/16/2017-Fri","","","","","","","","","","","","","","","",""
"Pronto Services","1173","9572","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-17","2640","","","","","","NE-2:10021","2017-08-18","Fri","10021-08/17/2017-Fri","","","","","","","","","","","","","","","",""
"Pronto Services","1174","9572","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-18","1320","","","","","","NE-2:10021","2017-08-18","Fri","10021-08/18/2017-Fri","","","","","","","","","","","","","","","",""
"Ferrari National Car","1069","9573","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-21","2420","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1175","9573","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-18","2200","","","","","","NE-2:10021","2017-08-21","Mon","10021-08/18/2017-Mon","","","","","","","","","","","","","","","",""
"Pronto Services","1176","9573","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-21","220","","","","","","NE-2:10021","2017-08-21","Mon","10021-08/21/2017-Mon","","","","","","","","","","","","","","","",""
"Ferrari National Car","1070","9574","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-23","2282.5","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1177","9574","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-21","357.5","","","","","","NE-2:10021","2017-08-23","Wed","10021-08/21/2017-Wed","","","","","","","","","","","","","","","",""
"Pronto Services","1178","9574","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-22","1155","","","","","","NE-2:10021","2017-08-23","Wed","10021-08/22/2017-Wed","","","","","","","","","","","","","","","",""
"Pronto Services","1179","9574","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-23","770","","","","","","NE-2:10021","2017-08-23","Wed","10021-08/23/2017-Wed","","","","","","","","","","","","","","","",""
"Ferrari National Car","1071","9575","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-25","6105","MERCHANT ID: 900000009370 Prime Data Payment","NE-2","10021","Toronto","Yes","","","","","","","","","","","","","","","","","","","",""
"Pronto Services","1180","9575","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-23","1540","","","","","","NE-2:10021","2017-08-25","Fri","10021-08/23/2017-Fri","","","","","","","","","","","","","","","",""
"Pronto Services","1181","9575","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-24","3465","","","","","","NE-2:10021","2017-08-25","Fri","10021-08/24/2017-Fri","","","","","","","","","","","","","","","",""
"Pronto Services","1182","9575","Confirmed Match","103-55533","","","","2023-10-31T18:11:56","No","Open","100000000002617","","POS to Bank","Yes","TM_SYSTEM","2023-10-31T18:32:23","Many-1 Exact Amt Loc Date","Many To 1","","","","","No","","","","","10021","2017-08-25","1100","","","","","","NE-2:10021","2017-08-25","Fri","10021-08/25/2017-Fri","","","","","","","","","","","","","","","",""
